step,age_per_site,migration_rates_per_site,abiotic_value_per_site,species,site,summary
100,0.0,0.0,0.0,Dicentrarchus labrax,16,std
100,0.0,0.0,0.0,Scophthalmus rhombus,16,std
100,0.0,0.0,0.0,Trachinus draco,16,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,16,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,16,std
100,1.1266404498950617,0.5500955049487134,0.07954388516964041,Lycodes vahlii,16,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,16,std
100,0.0,0.0,0.0,Lycenchelys sarsii,16,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,16,std
100,0.0,0.0,0.0,Platichthys flesus,17,std
100,0.0,0.0,0.0,Aphia minuta,17,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,17,std
100,0.0,0.0,0.0,Dicentrarchus labrax,17,std
100,0.0,0.0,0.0,Scophthalmus rhombus,17,std
100,0.0,0.0,0.0,Trachinus draco,17,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,17,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,17,std
100,1.066806965722139,0.5795147210559675,0.058952143148175255,Lycodes vahlii,17,std
100,1.0813181048164484,0.5616258303617946,0.0711532868365872,Enchelyopus cimbrius,17,std
100,0.0,0.0,0.0,Lycenchelys sarsii,17,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,17,std
100,0.0,0.0,0.0,Platichthys flesus,18,std
100,0.0,0.0,0.0,Aphia minuta,18,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,18,std
100,0.0,0.0,0.0,Dicentrarchus labrax,18,std
100,0.0,0.0,0.0,Scophthalmus rhombus,18,std
100,0.0,0.0,0.0,Trachinus draco,18,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,18,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,18,std
100,1.060340906113992,0.5322933474821683,0.08012444786560326,Lycodes vahlii,18,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,18,std
100,0.0,0.0,0.0,Lycenchelys sarsii,18,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,18,std
100,0.0,0.0,0.0,Platichthys flesus,19,std
100,0.0,0.0,0.0,Aphia minuta,19,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,19,std
100,1.073449214798508,0.5442525864663051,0.0787947581125429,Dicentrarchus labrax,19,std
100,0.0,0.0,0.0,Scophthalmus rhombus,19,std
100,0.0,0.0,0.0,Trachinus draco,19,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,19,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,19,std
100,0.0,0.0,0.0,Lycodes vahlii,19,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,19,std
100,0.0,0.0,0.0,Lycenchelys sarsii,19,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,19,std
100,0.0,0.0,0.0,Platichthys flesus,20,std
100,0.0,0.0,0.0,Aphia minuta,20,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,20,std
100,0.0,0.0,0.0,Dicentrarchus labrax,20,std
100,0.0,0.0,0.0,Scophthalmus rhombus,20,std
100,0.0,0.0,0.0,Trachinus draco,20,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,20,std
100,1.0583798231582868,0.55044115022097,0.06872829447525727,Lumpenus lampretaeformis,20,std
100,0.0,0.0,0.0,Lycodes vahlii,20,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,20,std
100,0.0,0.0,0.0,Lycenchelys sarsii,20,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,20,std
100,0.0,0.0,0.0,Platichthys flesus,21,std
100,0.0,0.0,0.0,Aphia minuta,21,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,21,std
100,0.0,0.0,0.0,Dicentrarchus labrax,21,std
100,0.0,0.0,0.0,Scophthalmus rhombus,21,std
100,0.0,0.0,0.0,Trachinus draco,21,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,21,std
100,1.0950384306299326,0.5514590540986423,0.07353872075270391,Lumpenus lampretaeformis,21,std
100,0.0,0.0,0.0,Lycodes vahlii,21,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,21,std
100,1.089247991834323,0.5414125067381969,0.09253284482673006,Lycenchelys sarsii,21,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,21,std
100,0.0,0.0,0.0,Platichthys flesus,22,std
100,0.0,0.0,0.0,Aphia minuta,22,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,22,std
100,0.0,0.0,0.0,Dicentrarchus labrax,22,std
100,0.0,0.0,0.0,Scophthalmus rhombus,22,std
100,0.0,0.0,0.0,Trachinus draco,22,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,22,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,22,std
100,1.06797682494307,0.5509806442105312,0.07913759591898259,Lycodes vahlii,22,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,22,std
100,0.0,0.0,0.0,Lycenchelys sarsii,22,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,22,std
100,0.0,0.0,0.0,Platichthys flesus,23,std
100,0.0,0.0,0.0,Aphia minuta,23,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,23,std
100,0.0,0.0,0.0,Dicentrarchus labrax,23,std
100,0.0,0.0,0.0,Scophthalmus rhombus,23,std
100,0.0,0.0,0.0,Trachinus draco,23,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,23,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,23,std
100,1.1011495201729564,0.5435642102160604,0.0691638644387909,Lycodes vahlii,23,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,23,std
100,0.0,0.0,0.0,Lycenchelys sarsii,23,std
100,0.9944289260117533,0.5188406604427365,0.054460960333843705,Glyptocephalus cynoglossus,23,std
100,0.0,0.0,0.0,Platichthys flesus,24,std
100,1.1372553687799998,0.5341599704000436,0.07183250460711854,Aphia minuta,24,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,24,std
100,0.7684244858645451,0.5270273988623109,0.02157361355032178,Dicentrarchus labrax,24,std
100,0.0,0.0,0.0,Scophthalmus rhombus,24,std
100,0.0,0.0,0.0,Trachinus draco,24,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,24,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,24,std
100,1.1081164172266262,0.5141189336712063,0.07943663144876373,Lycodes vahlii,24,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,24,std
100,0.0,0.0,0.0,Lycenchelys sarsii,24,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,24,std
100,0.0,0.0,0.0,Platichthys flesus,25,std
100,0.0,0.0,0.0,Aphia minuta,25,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,25,std
100,1.0573891332166505,0.5140246093347112,0.05253909090006306,Dicentrarchus labrax,25,std
100,0.0,0.0,0.0,Scophthalmus rhombus,25,std
100,0.0,0.0,0.0,Trachinus draco,25,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,25,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,25,std
100,0.0,0.0,0.0,Lycodes vahlii,25,std
100,1.1035528219052195,0.5176743607074565,0.06908184009864887,Enchelyopus cimbrius,25,std
100,0.0,0.0,0.0,Lycenchelys sarsii,25,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,25,std
100,0.0,0.0,0.0,Platichthys flesus,26,std
100,0.0,0.0,0.0,Aphia minuta,26,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,26,std
100,NaN,NaN,NaN,Dicentrarchus labrax,26,std
100,0.0,0.0,0.0,Scophthalmus rhombus,26,std
100,0.0,0.0,0.0,Trachinus draco,26,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,26,std
100,1.055309927865882,0.5553442135612175,0.06208165061307723,Lumpenus lampretaeformis,26,std
100,0.0,0.0,0.0,Lycodes vahlii,26,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,26,std
100,0.0,0.0,0.0,Lycenchelys sarsii,26,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,26,std
100,0.0,0.0,0.0,Platichthys flesus,27,std
100,0.0,0.0,0.0,Aphia minuta,27,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,27,std
100,1.0341146454762098,0.5627829805921865,0.03386179541531603,Dicentrarchus labrax,27,std
100,0.0,0.0,0.0,Scophthalmus rhombus,27,std
100,0.0,0.0,0.0,Trachinus draco,27,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,27,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,27,std
100,0.0,0.0,0.0,Lycodes vahlii,27,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,27,std
100,0.0,0.0,0.0,Lycenchelys sarsii,27,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,27,std
100,0.0,0.0,0.0,Platichthys flesus,28,std
100,0.0,0.0,0.0,Aphia minuta,28,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,28,std
100,0.0,0.0,0.0,Dicentrarchus labrax,28,std
100,0.0,0.0,0.0,Scophthalmus rhombus,28,std
100,0.0,0.0,0.0,Trachinus draco,28,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,28,std
100,NaN,NaN,NaN,Lumpenus lampretaeformis,28,std
100,1.055001117189937,0.5257396395621129,0.052452916932118114,Lycodes vahlii,28,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,28,std
100,0.0,0.0,0.0,Lycenchelys sarsii,28,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,28,std
100,0.0,0.0,0.0,Platichthys flesus,29,std
100,0.0,0.0,0.0,Aphia minuta,29,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,29,std
100,0.0,0.0,0.0,Dicentrarchus labrax,29,std
100,0.0,0.0,0.0,Scophthalmus rhombus,29,std
100,0.0,0.0,0.0,Trachinus draco,29,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,29,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,29,std
100,0.0,0.0,0.0,Lycodes vahlii,29,std
100,1.0586465982778601,0.5322125165264694,0.06805741086941051,Enchelyopus cimbrius,29,std
100,0.0,0.0,0.0,Lycenchelys sarsii,29,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,29,std
100,0.0,0.0,0.0,Platichthys flesus,30,std
100,0.0,0.0,0.0,Aphia minuta,30,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,30,std
100,0.0,0.0,0.0,Dicentrarchus labrax,30,std
100,0.0,0.0,0.0,Scophthalmus rhombus,30,std
100,1.1009647603657358,0.5424329276023903,0.1121591965716051,Trachinus draco,30,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,30,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,30,std
100,0.0,0.0,0.0,Lycodes vahlii,30,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,30,std
100,0.0,0.0,0.0,Lycenchelys sarsii,30,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,30,std
100,0.0,0.0,0.0,Platichthys flesus,31,std
100,0.0,0.0,0.0,Aphia minuta,31,std
100,1.0858286589268586,0.5512059100451341,0.08967301149378938,Chelidonichthys cuculus,31,std
100,0.0,0.0,0.0,Dicentrarchus labrax,31,std
100,0.0,0.0,0.0,Scophthalmus rhombus,31,std
100,0.0,0.0,0.0,Trachinus draco,31,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,31,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,31,std
100,0.0,0.0,0.0,Lycodes vahlii,31,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,31,std
100,0.0,0.0,0.0,Lycenchelys sarsii,31,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,31,std
100,0.0,0.0,0.0,Platichthys flesus,32,std
100,0.0,0.0,0.0,Aphia minuta,32,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,32,std
100,0.0,0.0,0.0,Dicentrarchus labrax,32,std
100,0.0,0.0,0.0,Scophthalmus rhombus,32,std
100,1.063811934113846,0.5268617229015327,0.06910626733366053,Trachinus draco,32,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,32,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,32,std
100,0.0,0.0,0.0,Lycodes vahlii,32,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,32,std
100,0.0,0.0,0.0,Lycenchelys sarsii,32,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,32,std
100,0.0,0.0,0.0,Platichthys flesus,33,std
100,1.085773233841608,0.5855524664170705,0.0541481724722963,Aphia minuta,33,std
100,1.0844991066111762,0.5452641314029085,0.07229923382055316,Chelidonichthys cuculus,33,std
100,0.0,0.0,0.0,Dicentrarchus labrax,33,std
100,0.0,0.0,0.0,Scophthalmus rhombus,33,std
100,0.0,0.0,0.0,Trachinus draco,33,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,33,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,33,std
100,0.0,0.0,0.0,Lycodes vahlii,33,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,33,std
100,0.0,0.0,0.0,Lycenchelys sarsii,33,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,33,std
100,0.0,0.0,0.0,Platichthys flesus,34,std
100,0.0,0.0,0.0,Aphia minuta,34,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,34,std
100,0.0,0.0,0.0,Dicentrarchus labrax,34,std
100,0.0,0.0,0.0,Scophthalmus rhombus,34,std
100,0.0,0.0,0.0,Trachinus draco,34,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,34,std
100,1.049534989385982,0.5410365985453601,0.05128610658732776,Lumpenus lampretaeformis,34,std
100,0.0,0.0,0.0,Lycodes vahlii,34,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,34,std
100,0.0,0.0,0.0,Lycenchelys sarsii,34,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,34,std
100,0.0,0.0,0.0,Platichthys flesus,35,std
100,1.121713612173425,0.516676177833126,0.11406652963391768,Aphia minuta,35,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,35,std
100,0.0,0.0,0.0,Dicentrarchus labrax,35,std
100,0.0,0.0,0.0,Scophthalmus rhombus,35,std
100,1.1248237674323893,0.5199213707003364,0.09335446155515251,Trachinus draco,35,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,35,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,35,std
100,0.0,0.0,0.0,Lycodes vahlii,35,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,35,std
100,0.0,0.0,0.0,Lycenchelys sarsii,35,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,35,std
100,0.0,0.0,0.0,Platichthys flesus,36,std
100,0.0,0.0,0.0,Aphia minuta,36,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,36,std
100,0.0,0.0,0.0,Dicentrarchus labrax,36,std
100,0.0,0.0,0.0,Scophthalmus rhombus,36,std
100,1.0825622027095185,0.5465066709120898,0.05133265109718254,Trachinus draco,36,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,36,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,36,std
100,1.1052784566863376,0.5296301626297036,0.07229616556004528,Lycodes vahlii,36,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,36,std
100,0.0,0.0,0.0,Lycenchelys sarsii,36,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,36,std
100,0.0,0.0,0.0,Platichthys flesus,37,std
100,0.0,0.0,0.0,Aphia minuta,37,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,37,std
100,0.0,0.0,0.0,Dicentrarchus labrax,37,std
100,0.0,0.0,0.0,Scophthalmus rhombus,37,std
100,0.0,0.0,0.0,Trachinus draco,37,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,37,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,37,std
100,1.1010269738846417,0.522842900648704,0.13825719344353032,Lycodes vahlii,37,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,37,std
100,0.0,0.0,0.0,Lycenchelys sarsii,37,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,37,std
100,0.0,0.0,0.0,Platichthys flesus,38,std
100,0.0,0.0,0.0,Aphia minuta,38,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,38,std
100,1.0829238371613723,0.507942048628283,0.06319169514036758,Dicentrarchus labrax,38,std
100,1.113872906755862,0.5584170591026149,0.03963261028858597,Scophthalmus rhombus,38,std
100,0.0,0.0,0.0,Trachinus draco,38,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,38,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,38,std
100,0.0,0.0,0.0,Lycodes vahlii,38,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,38,std
100,0.0,0.0,0.0,Lycenchelys sarsii,38,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,38,std
100,0.0,0.0,0.0,Platichthys flesus,39,std
100,0.0,0.0,0.0,Aphia minuta,39,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,39,std
100,1.066655602364677,0.5254304440261041,0.0747860791613546,Dicentrarchus labrax,39,std
100,0.0,0.0,0.0,Scophthalmus rhombus,39,std
100,0.0,0.0,0.0,Trachinus draco,39,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,39,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,39,std
100,0.0,0.0,0.0,Lycodes vahlii,39,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,39,std
100,0.0,0.0,0.0,Lycenchelys sarsii,39,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,39,std
100,0.0,0.0,0.0,Platichthys flesus,40,std
100,0.0,0.0,0.0,Aphia minuta,40,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,40,std
100,1.0794514988231474,0.5432747532595035,0.06955524552157337,Dicentrarchus labrax,40,std
100,0.0,0.0,0.0,Scophthalmus rhombus,40,std
100,0.0,0.0,0.0,Trachinus draco,40,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,40,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,40,std
100,0.0,0.0,0.0,Lycodes vahlii,40,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,40,std
100,1.1527619792760118,0.531924860398721,0.06279602979143856,Lycenchelys sarsii,40,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,40,std
100,0.0,0.0,0.0,Platichthys flesus,41,std
100,0.0,0.0,0.0,Aphia minuta,41,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,41,std
100,0.0,0.0,0.0,Dicentrarchus labrax,41,std
100,0.0,0.0,0.0,Scophthalmus rhombus,41,std
100,0.0,0.0,0.0,Trachinus draco,41,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,41,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,41,std
100,1.0628387118635676,0.5535263157969472,0.06599610187724096,Lycodes vahlii,41,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,41,std
100,0.0,0.0,0.0,Lycenchelys sarsii,41,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,41,std
100,0.0,0.0,0.0,Platichthys flesus,42,std
100,1.2794401728236768,0.4698768704977586,0.09506504654302556,Aphia minuta,42,std
100,1.1332871607597852,0.535057434046706,0.12494347407961828,Chelidonichthys cuculus,42,std
100,0.0,0.0,0.0,Dicentrarchus labrax,42,std
100,0.0,0.0,0.0,Scophthalmus rhombus,42,std
100,0.0,0.0,0.0,Trachinus draco,42,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,42,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,42,std
100,0.0,0.0,0.0,Lycodes vahlii,42,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,42,std
100,0.0,0.0,0.0,Lycenchelys sarsii,42,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,42,std
100,0.0,0.0,0.0,Platichthys flesus,43,std
100,1.0825611516311842,0.5514768777892366,0.10649334860134593,Aphia minuta,43,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,43,std
100,1.0856490558973295,0.538795525057719,0.0614028900317401,Dicentrarchus labrax,43,std
100,0.0,0.0,0.0,Scophthalmus rhombus,43,std
100,0.0,0.0,0.0,Trachinus draco,43,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,43,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,43,std
100,0.0,0.0,0.0,Lycodes vahlii,43,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,43,std
100,0.0,0.0,0.0,Lycenchelys sarsii,43,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,43,std
100,0.0,0.0,0.0,Platichthys flesus,44,std
100,0.0,0.0,0.0,Aphia minuta,44,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,44,std
100,1.113785041629206,0.5427626527995948,0.13031519726449423,Dicentrarchus labrax,44,std
100,0.0,0.0,0.0,Scophthalmus rhombus,44,std
100,0.0,0.0,0.0,Trachinus draco,44,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,44,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,44,std
100,0.0,0.0,0.0,Lycodes vahlii,44,std
100,1.0941235923950052,0.5671291250053553,0.05462269790914039,Enchelyopus cimbrius,44,std
100,0.0,0.0,0.0,Lycenchelys sarsii,44,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,44,std
100,0.0,0.0,0.0,Platichthys flesus,45,std
100,0.0,0.0,0.0,Aphia minuta,45,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,45,std
100,0.0,0.0,0.0,Dicentrarchus labrax,45,std
100,0.0,0.0,0.0,Scophthalmus rhombus,45,std
100,1.056305549053549,0.5254276389012601,0.0647638253449341,Trachinus draco,45,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,45,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,45,std
100,0.0,0.0,0.0,Lycodes vahlii,45,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,45,std
100,0.0,0.0,0.0,Lycenchelys sarsii,45,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,45,std
100,0.0,0.0,0.0,Platichthys flesus,46,std
100,0.0,0.0,0.0,Aphia minuta,46,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,46,std
100,0.0,0.0,0.0,Dicentrarchus labrax,46,std
100,0.0,0.0,0.0,Scophthalmus rhombus,46,std
100,0.0,0.0,0.0,Trachinus draco,46,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,46,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,46,std
100,1.0494058651957527,0.518604955291141,0.039279318255175014,Lycodes vahlii,46,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,46,std
100,0.0,0.0,0.0,Lycenchelys sarsii,46,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,46,std
100,0.0,0.0,0.0,Platichthys flesus,47,std
100,0.0,0.0,0.0,Aphia minuta,47,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,47,std
100,0.0,0.0,0.0,Dicentrarchus labrax,47,std
100,0.0,0.0,0.0,Scophthalmus rhombus,47,std
100,0.0,0.0,0.0,Trachinus draco,47,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,47,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,47,std
100,1.0769635511783762,0.5286692004091501,0.07344617405666096,Lycodes vahlii,47,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,47,std
100,0.0,0.0,0.0,Lycenchelys sarsii,47,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,47,std
100,0.0,0.0,0.0,Platichthys flesus,48,std
100,0.0,0.0,0.0,Aphia minuta,48,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,48,std
100,0.0,0.0,0.0,Dicentrarchus labrax,48,std
100,0.0,0.0,0.0,Scophthalmus rhombus,48,std
100,0.0,0.0,0.0,Trachinus draco,48,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,48,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,48,std
100,1.0704372687833086,0.5472358878906574,0.08111581336544244,Lycodes vahlii,48,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,48,std
100,0.0,0.0,0.0,Lycenchelys sarsii,48,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,48,std
100,0.0,0.0,0.0,Platichthys flesus,49,std
100,1.0950023237222648,0.5417027105803062,0.0755576095469572,Aphia minuta,49,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,49,std
100,0.0,0.0,0.0,Dicentrarchus labrax,49,std
100,0.0,0.0,0.0,Scophthalmus rhombus,49,std
100,0.0,0.0,0.0,Trachinus draco,49,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,49,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,49,std
100,0.0,0.0,0.0,Lycodes vahlii,49,std
100,1.1023111475021523,0.5106353015628997,0.1023158836136096,Enchelyopus cimbrius,49,std
100,0.0,0.0,0.0,Lycenchelys sarsii,49,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,49,std
100,0.0,0.0,0.0,Platichthys flesus,50,std
100,0.0,0.0,0.0,Aphia minuta,50,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,50,std
100,1.0887845682832549,0.5127100892670038,0.058276694462461344,Dicentrarchus labrax,50,std
100,0.0,0.0,0.0,Scophthalmus rhombus,50,std
100,1.0780341255072017,0.5755708107395225,0.04539556015385791,Trachinus draco,50,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,50,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,50,std
100,0.0,0.0,0.0,Lycodes vahlii,50,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,50,std
100,0.0,0.0,0.0,Lycenchelys sarsii,50,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,50,std
100,0.0,0.0,0.0,Platichthys flesus,51,std
100,1.1396116789333468,0.5455856107925626,0.1085955354641997,Aphia minuta,51,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,51,std
100,1.1183573804889406,0.5385451324736188,0.11256675982277463,Dicentrarchus labrax,51,std
100,0.0,0.0,0.0,Scophthalmus rhombus,51,std
100,0.0,0.0,0.0,Trachinus draco,51,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,51,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,51,std
100,0.0,0.0,0.0,Lycodes vahlii,51,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,51,std
100,0.0,0.0,0.0,Lycenchelys sarsii,51,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,51,std
100,0.0,0.0,0.0,Platichthys flesus,52,std
100,0.0,0.0,0.0,Aphia minuta,52,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,52,std
100,0.0,0.0,0.0,Dicentrarchus labrax,52,std
100,0.0,0.0,0.0,Scophthalmus rhombus,52,std
100,1.07527660512226,0.5657752118209677,0.08886106362343486,Trachinus draco,52,std
100,0.0,0.0,0.0,Hippoglossoides platessoides,52,std
100,0.0,0.0,0.0,Lumpenus lampretaeformis,52,std
100,0.0,0.0,0.0,Lycodes vahlii,52,std
100,0.0,0.0,0.0,Enchelyopus cimbrius,52,std
100,0.0,0.0,0.0,Lycenchelys sarsii,52,std
100,0.0,0.0,0.0,Glyptocephalus cynoglossus,52,std
100,0.0,0.0,0.0,Platichthys flesus,53,std
100,0.0,0.0,0.0,Aphia minuta,53,std
100,0.0,0.0,0.0,Chelidonichthys cuculus,53,std
100,0.0,0.0,0.0,Dicentrarchus labrax,53,std
